cosine_sim,skill_overlap_pct,skill_required_matched,skill_required_total,skill_preferred_pct,experience_level_match,exp_delta,rate_in_budget,rate_ratio,language_match,speciality_match,domain_match,has_portfolio,work_exp_count,total_jobs,skill_depth,recency_score,portfolio_relevance,freelancer_id,job_post_id,label
0.6804913178098745,0.6666666666666666,2.0,3.0,0.0,1.0,1.0,1.0,0.002768290910416971,1.0,0.0,0.0,0.0,1.0,3.0,0.4166666666666667,1.0,0.0,9b8b972e-1b0d-4abd-afdc-dda396011462,f7def9b0-61c3-4669-b4a5-621bdd338301,0
0.6469181050239718,0.2,1.0,5.0,0.0,0.0,-1.0,1.0,0.0022601724551529834,1.0,1.0,1.0,0.0,1.0,3.0,0.15,1.0,0.0,9b8b972e-1b0d-4abd-afdc-dda396011462,e84f0a8d-2779-4b9c-b5e8-87cf332e7afc,0
0.674632159249503,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0032506328269901784,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,9b8b972e-1b0d-4abd-afdc-dda396011462,6430a1aa-9c7c-4d06-9ae0-1d28601db356,0
0.6060321093404784,0.14285714285714285,1.0,7.0,0.0,1.0,0.0,1.0,0.0009102087284382349,1.0,0.0,0.0,0.0,1.0,3.0,0.07142857142857142,1.0,0.0,9b8b972e-1b0d-4abd-afdc-dda396011462,66057874-3aaa-4af6-a82d-efaf225b1572,1
0.691082573906813,0.0,0.0,3.0,0.0,0.0,-1.0,1.0,0.002281913244448414,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,9b8b972e-1b0d-4abd-afdc-dda396011462,0205872e-dab8-4cb1-a57c-147298cc3ee2,0
0.731297386881121,0.8,4.0,5.0,0.0,0.0,-1.0,1.0,0.003663265753396401,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,88b6c80c-ef80-43d8-99ea-e4bf71bfcecc,0
0.6654733923743281,0.5,2.0,4.0,0.0,0.0,-1.0,1.0,0.002503043468303004,1.0,1.0,1.0,1.0,1.0,1.0,0.375,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,ecf818df-f939-493d-b1e6-1abeab0f4147,1
0.6709367383744151,0.8333333333333334,5.0,6.0,0.0,0.0,-1.0,1.0,0.0035169603758685645,1.0,1.0,1.0,1.0,1.0,1.0,0.4583333333333333,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,e8baf98e-83c4-4a01-b466-349a0aa0ad3c,0
0.693924917776592,0.7142857142857143,5.0,7.0,0.0,0.0,-1.0,1.0,0.0013742029961155732,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,cdbc54d7-6677-4101-a683-68421d30a72a,1
0.6541900664432,1.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0016838817875280746,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,b34f9fbf-3318-40b7-b057-5b84fd26030d,0
0.7095183401861459,1.0,4.0,4.0,0.0,0.0,-1.0,1.0,0.0028343348016215005,1.0,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,59de8d75-31b9-45e3-a759-230a508c8979,0
0.7073421388137411,0.5,1.0,2.0,0.0,1.0,0.0,1.0,0.002726506847211987,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,e2022c5d-c157-4b59-9921-7b6224c9d931,0
0.7389754186792683,0.8,4.0,5.0,0.0,0.0,-2.0,1.0,0.004159165093165883,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,6de6543f-8c87-488c-ba3f-e22a38627584,0
0.6591679705307415,0.0,0.0,3.0,0.5,0.0,-1.0,1.0,0.00035353754029942257,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,aa13da6e-36af-4d5b-80a1-3c5fe2a733a8,0
0.6528531984676139,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0008296006413748685,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,c667ca87-f697-45c5-97a4-f62d606fee35,0
0.6825096609606482,0.0,0.0,7.0,0.0,0.0,-1.0,1.0,0.0014269758958335215,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,7609bcd9-54eb-48bd-b8ab-38e62da445fa,0
0.673816670848009,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0006941044964975997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,d9d5d4a9-0676-473b-a73d-bcd596ef8a18,0
0.7053071399450689,0.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.00226914096064959,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,d5cc99ca-0f8b-4e2f-bc99-b8287784828b,c2620fe5-1ea1-479a-b221-8f60d1369353,0
0.6540993142757805,0.42857142857142855,3.0,7.0,0.0,1.0,1.0,1.0,0.6336309009511052,1.0,1.0,1.0,1.0,1.0,3.0,0.2857142857142857,1.0,0.6820560114308022,f00a463e-237b-4b2d-ae62-d150ad6495f4,c76576e5-15e1-4897-83c3-22c114ccb5fd,0
0.6418771248789322,0.42857142857142855,3.0,7.0,0.0,0.0,-1.0,1.0,0.875969857746658,1.0,1.0,1.0,1.0,1.0,3.0,0.2857142857142857,1.0,0.5194849132626714,f00a463e-237b-4b2d-ae62-d150ad6495f4,91aa1c4d-df03-4ba8-98bd-5adc0f6ebf7c,1
0.6512102885867332,0.75,3.0,4.0,0.0,1.0,0.0,1.0,0.6618772975118781,1.0,0.0,1.0,1.0,1.0,3.0,0.5,1.0,0.6573458052940682,f00a463e-237b-4b2d-ae62-d150ad6495f4,fe7f2c26-3b55-430c-940e-4411deb59f26,0
